Sucursal,Territorio,Cliente,Agreement_Num,Valor_Prestamo,Tarifa_Semanal,Pago_Semanal,Sin_Pago_Sem,Fecha_Pago,Contrato_con_Fraude
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,19/05/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,27/05/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,70,0,01/06/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,80,0,06/06/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,70,0,17/06/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,20/06/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,120,0,30/06/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,06/07/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,14/07/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,20/07/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,25/07/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,03/08/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,12/08/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,16/08/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,26/08/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,01/09/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,06/09/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,13/09/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,20/09/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,30/09/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,05/10/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,14/10/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,19/10/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,26/10/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,450.2,0,1,31/10/2019,
Sucursal 37,MEX-4345,C00000322,AG00435,7189.6,0,0,0,07/11/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,15/11/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,520,0,24/02/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,28/02/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,09/03/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,17/03/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,21/03/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,01/04/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,04/04/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,15/04/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,18/04/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,29/04/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,05/05/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,12/05/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,17/05/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,23/05/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,120,0,30/05/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,120,0,07/06/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,16/06/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,120,0,20/06/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,120,0,28/06/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,05/07/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,11/07/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,21/07/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,120,0,26/07/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,03/08/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,09/08/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,15/08/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,25/08/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,31/08/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,09/09/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,14/09/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,20/09/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,27/09/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,07/10/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,13/10/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,17/10/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,25/10/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,04/11/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,10/11/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,14/11/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,22/11/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,29/11/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,414.7,0,1,07/12/2019,
Sucursal 37,MEX-4345,C00000323,AG00436,8242.6,0,0,0,12/12/2019,
Sucursal 37,MEX-4787,C00000312,AG00421,15020,620,0,1,18/03/2019,
Sucursal 37,MEX-4787,C00000312,AG00421,15020,620,0,1,14/03/2019,
Sucursal 37,MEX-4787,C00000312,AG00421,15020,620,0,1,31/03/2019,
Sucursal 37,MEX-4787,C00000312,AG00422,9520,400,0,1,20/12/2019,
Sucursal 37,MEX-4787,C00000312,AG00422,9520,400,0,1,23/03/2019,
Sucursal 37,MEX-4787,C00000312,AG00422,9520,400,0,1,24/03/2019,
Sucursal 37,MEX-4787,C00000318,AG00432,4520,290,0,1,28/03/2019,
Sucursal 37,MEX-4787,C00000318,AG00432,4520,290,0,1,15/03/2019,
Sucursal 37,MEX-4787,C00000318,AG00432,4520,290,0,1,24/03/2019,
Sucursal 37,MEX-4787,C00000320,AG00434,7020,300,120,0,01/04/2019,
Sucursal 37,MEX-4787,C00000320,AG00434,7020,300,0,1,05/04/2019,
Sucursal 37,MEX-4787,C00000320,AG00434,7020,300,0,1,12/04/2019,
Sucursal 37,MEX-4787,C00000320,AG00434,7020,300,0,1,20/04/2019,
Sucursal 37,MEX-4787,C00000320,AG00434,7020,300,320,0,25/04/2019,
Sucursal 37,MEX-4787,C00000320,AG00434,7020,300,0,1,03/05/2019,
Sucursal 37,MEX-4787,C00000320,AG00434,7020,300,0,1,09/05/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,0,0,0,20/05/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,940.3,940,0,29/10/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,03/11/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,10/11/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,18/11/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,24/11/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,01/12/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,07/12/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,0,1,15/12/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,1002,0,23/12/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,28/12/2018,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,05/01/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,11/01/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,18/01/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,28/01/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,04/02/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,10/02/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,17/02/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,22/02/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,28/02/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,11/03/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,0,1,15/03/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,23/03/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,511,0,28/03/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,420,0,07/04/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,602,0,13/04/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,520,0,21/04/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,520,0,29/04/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,520,0,06/05/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,420,0,13/05/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,520,0,20/05/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,620,0,24/05/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,520,0,01/06/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,520,0,06/06/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,0,1,14/06/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,920,0,22/06/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,0,1,01/07/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,1120,0,07/07/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,520,0,13/07/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,511.04,7270.34,0,20/07/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,0,0,0,28/07/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,0,0,0,03/08/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,0,0,0,12/08/2019,
Sucursal 38,MEX-1894,C00000324,AG00437,12295.6,0,0,0,18/08/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,0,0,0,24/08/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,357.5,200,0,08/02/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,18/02/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,22/02/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,01/03/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,11/03/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,380,0,15/03/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,22/03/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,380,0,29/03/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,06/04/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,14/04/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,18/04/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,28/04/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,03/05/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,12/05/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,380,0,17/05/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,25/05/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,30/05/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,380,0,06/06/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,17/06/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,23/06/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,27/06/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,04/07/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,11/07/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,21/07/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,26/07/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,04/08/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,11/08/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,19/08/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,25/08/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,29/08/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,07/09/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,200,0,14/09/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,22/09/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,29/09/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,05/10/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,14/10/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,19/10/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,27/10/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,31/10/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,11/11/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,16/11/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,24/11/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,01/12/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,08/12/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,13/12/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,19/12/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,30/12/2019,
Sucursal 38,MEX-2499,C00000325,AG00438,4520,200,0,1,03/01/2020,
Sucursal 38,MEX-6356,C00000325,AG00438,4520,200,0,1,11/01/2020,
Sucursal 38,MEX-6356,C00000325,AG00438,4520,200,0,1,19/01/2020,
Sucursal 38,MEX-6356,C00000325,AG00438,4520,200,0,1,23/01/2020,
Sucursal 38,MEX-6356,C00000325,AG00438,4520,0,0,0,30/01/2020,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,0,0,0,06/02/2020,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,387.5,0,1,21/07/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,28/07/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,05/08/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,09/08/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,19/08/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,26/08/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,30/08/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,07/09/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,13/09/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,19/09/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,28/09/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,04/10/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,11/10/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,18/10/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,24/10/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,31/10/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,230,0,1,10/11/2019,
Sucursal 39,MEX-2058,C00000326,AG00439,3520,0,0,0,15/11/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,0,0,0,25/11/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,335,335,0,23/07/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,29/07/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,02/08/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,13/08/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,16/08/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,24/08/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,03/09/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,10/09/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,15/09/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,22/09/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,28/09/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,08/10/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,11/10/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,20/10/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,26/10/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,04/11/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,08/11/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,16/11/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,26/11/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,30/11/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,09/12/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,16/12/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,21/12/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,30/12/2018,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,220,0,03/01/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,11/01/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,200,0,20/01/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,220,0,26/01/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,220,0,03/02/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,220,0,09/02/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,200,220,0,14/02/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,100,0,1,25/02/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,100,100,0,01/03/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,0,0,0,09/03/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,0,0,0,17/03/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,0,0,0,21/03/2019,
Sucursal 40,MEX-0754,C00000327,AG00440,3020,0,0,0,31/03/2019,
Sucursal 40,MEX-0754,C00000327,AG00441,10020,0,0,0,07/04/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,770,770,0,08/07/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,14/07/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,19/07/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,27/07/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,05/08/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,09/08/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,17/08/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,24/08/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,29/08/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,08/09/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,16/09/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,20/09/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,30/09/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,03/10/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,14/10/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,21/10/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,26/10/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,02/11/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,10/11/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,15/11/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,25/11/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,01/12/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,09/12/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,15/12/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,19/12/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,180,0,26/12/2019,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,660,0,05/01/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,11/01/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,18/01/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,23/01/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,03/02/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,08/02/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,13/02/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,20/02/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,29/02/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,09/03/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,320,0,13/03/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,420,0,23/03/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,180,0,26/03/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,660,0,05/04/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,10/04/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,660,0,20/04/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,25/04/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,120,0,30/04/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,120,0,09/05/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,180,0,16/05/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,180,0,24/05/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,180,0,29/05/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,120,0,08/06/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,120,0,14/06/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,1220,0,18/06/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,270,0,25/06/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,150,0,05/07/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,220,0,11/07/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,17/07/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,27/07/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,220,0,30/07/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,120,0,07/08/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,0,1,14/08/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,420,4520,0,24/08/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,0,0,0,28/08/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,0,0,0,06/09/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,0,0,0,11/09/2020,1
Sucursal 40,MEX-0754,C00000327,AG00441,10020,0,0,0,18/09/2020,1
Sucursal 40,MEX-1157,C00000328,AG00442,6020,0,0,0,25/09/2020,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,470,230,0,18/04/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,0,1,29/04/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,260,0,03/05/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,270,0,12/05/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,270,0,19/05/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,0,1,27/05/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,220,0,02/06/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,0,1,10/06/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,0,1,14/06/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,0,1,21/06/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,220,0,30/06/2019,
Sucursal 40,MEX-1157,C00000328,AG00442,6020,260,220,0,07/07/2019,
